0.01,3.03736
0.02,3.021444
0.03,3.005252
0.04,2.98832
0.05,2.972364
0.06,2.955892
0.07,2.939548
0.08,2.92354
0.09,2.908748
0.1,2.893056
0.11,2.876956
0.12,2.859904
0.13,2.844724
0.14,2.8304
0.15,2.81672
0.16,2.803308
0.17,2.789696
0.18,2.775496
0.19,2.762996
0.2,2.7508
0.21,2.740188
0.22,2.73024
0.23,2.720592
0.24,2.709672
0.25,2.700904
0.26,2.692548
0.27,2.68532
0.28,2.67836
0.29,2.671152
0.3,2.665836
0.31,2.659116
0.32,2.654292
0.33,2.648904
0.34,2.644996
0.35,2.640284
0.36,2.637272
0.37,2.63496
0.38,2.631316
0.39,2.628896
0.4,2.627312
0.41,2.626704
0.42,2.626836
0.43,2.625816
0.44,2.625136
0.45,2.624388
0.46,2.624776
0.47,2.625184
0.48,2.625632
0.49,2.625744
0.5,2.627376
0.51,2.629332
0.52,2.632456
0.53,2.634176
0.54,2.635628
0.55,2.638964
0.56,2.640128
0.57,2.643208
0.58,2.645488
0.59,2.647984
0.6,2.65324
0.61,2.657992
0.62,2.662816
0.63,2.667708
0.64,2.670956
0.65,2.673968
0.66,2.677452
0.67,2.682212
0.68,2.685736
0.69,2.69038
0.7,2.696112
0.71,2.7001
0.72,2.705332
0.73,2.711088
0.74,2.716724
0.75,2.722828
0.76,2.728212
0.77,2.734448
0.78,2.741252
0.79,2.747616
0.8,2.752516
0.81,2.757596
0.82,2.763888
0.83,2.770392
0.84,2.7762
0.85,2.782368
0.86,2.787984
0.87,2.794436
0.88,2.800488
0.89,2.804632
0.9,2.810168
0.91,2.816624
0.92,2.822348
0.93,2.827372
0.94,2.832952
0.95,2.8387
0.96,2.84404
0.97,2.848028
0.98,2.853488
0.99,2.858852
1,2.862852
1.01,2.867196
1.02,2.8724
1.03,2.878124
1.04,2.884016
1.05,2.889304
1.06,2.89546
1.07,2.90194
1.08,2.907432
1.09,2.912192
1.1,2.919192
1.11,2.92462
1.12,2.928512
1.13,2.932232
1.14,2.9372
1.15,2.942676
1.16,2.946948
1.17,2.951336
1.18,2.956404
1.19,2.960824
1.2,2.965352
1.21,2.97008
1.22,2.974112
1.23,2.978396
1.24,2.98222
1.25,2.985512
1.26,2.989504
1.27,2.993424
1.28,2.996664
1.29,3.00068
1.3,3.003368
1.31,3.007312
1.32,3.01112
1.33,3.014736
1.34,3.017348
1.35,3.019536
1.36,3.022396
1.37,3.026472
1.38,3.029068
1.39,3.032268
1.4,3.0338
1.41,3.036192
1.42,3.038552
1.43,3.040692
1.44,3.041936
1.45,3.043584
1.46,3.044944
1.47,3.046976
1.48,3.047924
1.49,3.049628
1.5,3.051508
1.51,3.053032
1.52,3.054796
1.53,3.055176
1.54,3.056892
1.55,3.059696
1.56,3.060076
1.57,3.060656
1.58,3.062032
1.59,3.062968
1.6,3.063352
1.61,3.0636
1.62,3.06572
1.63,3.065392
1.64,3.064772
1.65,3.065256
1.66,3.063976
1.67,3.062956
1.68,3.0641
1.69,3.063904
1.7,3.063864
1.71,3.063972
1.72,3.064996
1.73,3.063828
1.74,3.062724
1.75,3.060732
1.76,3.060772
1.77,3.060844
1.78,3.058956
1.79,3.058212
1.8,3.0577
1.81,3.056448
1.82,3.054248
1.83,3.054884
1.84,3.05256
1.85,3.051416
1.86,3.050396
1.87,3.04762
1.88,3.046924
1.89,3.045612
1.9,3.044192
1.91,3.041944
1.92,3.040104
1.93,3.038672
1.94,3.037952
1.95,3.036584
1.96,3.035916
1.97,3.032928
1.98,3.031188
1.99,3.029292
2,3.028516
2.01,3.026296
2.02,3.023816
2.03,3.021564
2.04,3.018472
2.05,3.018336
2.06,3.016976
2.07,3.014924
2.08,3.013296
2.09,3.011732
2.1,3.0096
2.11,3.007876
2.12,3.006348
2.13,3.004476
2.14,3.003812
2.15,3.001832
2.16,2.999464
2.17,2.997536
2.18,2.995112
2.19,2.994884
2.2,2.993084
2.21,2.991432
2.22,2.988604
2.23,2.987388
2.24,2.98608
2.25,2.98386
2.26,2.982676
2.27,2.980896
2.28,2.978992
2.29,2.97726
2.3,2.973508
2.31,2.971368
2.32,2.97046
2.33,2.968968
2.34,2.968288
2.35,2.966536
2.36,2.96576
2.37,2.964756
2.38,2.9628
2.39,2.960968
2.4,2.960516
2.41,2.95932
2.42,2.957544
2.43,2.956104
2.44,2.952852
2.45,2.952504
2.46,2.952052
2.47,2.951912
2.48,2.951696
2.49,2.950744
2.5,2.951276
2.51,2.950608
2.52,2.9487
2.53,2.947888
2.54,2.947068
2.55,2.945636
2.56,2.944712
2.57,2.945028
2.58,2.945112
2.59,2.943516
2.6,2.942128
2.61,2.941756
2.62,2.940688
2.63,2.940884
2.64,2.940632
2.65,2.938356
2.66,2.937244
2.67,2.935708
2.68,2.934892
2.69,2.935464
2.7,2.934164
2.71,2.93422
2.72,2.932424
2.73,2.93174
2.74,2.930744
2.75,2.92954
2.76,2.928812
2.77,2.92848
2.78,2.926436
2.79,2.924404
2.8,2.923504
2.81,2.923368
2.82,2.923096
2.83,2.922076
2.84,2.9207
2.85,2.920816
2.86,2.92148
2.87,2.921264
2.88,2.918968
2.89,2.919644
2.9,2.918992
2.91,2.918364
2.92,2.916916
2.93,2.916656
2.94,2.91614
2.95,2.915044
2.96,2.915472
2.97,2.914684
2.98,2.915644
2.99,2.916244
3,2.915784
3.01,2.91442
3.02,2.912072
3.03,2.91132
3.04,2.909628
3.05,2.909616
3.06,2.909688
3.07,2.90934
3.08,2.90744
3.09,2.909032
3.1,2.90858
3.11,2.910596
3.12,2.911612
3.13,2.912576
3.14,2.9143
3.15,2.915372
3.16,2.916672
3.17,2.917896
3.18,2.919476
3.19,2.920328
3.2,2.920528
3.21,2.91888
3.22,2.918148
3.23,2.91776
3.24,2.917748
3.25,2.918896
3.26,2.920264
3.27,2.922592
3.28,2.924468
3.29,2.9262
3.3,2.927072
3.31,2.92764
3.32,2.927464
3.33,2.929068
3.34,2.930124
3.35,2.9302
3.36,2.932344
3.37,2.932744
3.38,2.93378
3.39,2.934124
3.4,2.935356
3.41,2.935124
3.42,2.935304
3.43,2.935748
3.44,2.93564
3.45,2.93624
3.46,2.934444
3.47,2.93442
3.48,2.935464
3.49,2.935548
3.5,2.935416
3.51,2.93628
3.52,2.935972
3.53,2.936068
3.54,2.936676
3.55,2.938088
3.56,2.938748
3.57,2.938244
3.58,2.941384
3.59,2.94188
3.6,2.942816
3.61,2.944844
3.62,2.946152
3.63,2.948136
3.64,2.949664
3.65,2.949576
3.66,2.952124
3.67,2.95288
3.68,2.954844
3.69,2.955992
3.7,2.957276
3.71,2.957596
3.72,2.957912
3.73,2.959188
3.74,2.960736
3.75,2.960328
3.76,2.960968
3.77,2.96198
3.78,2.962676
3.79,2.964576
3.8,2.963796
3.81,2.963212
3.82,2.964216
3.83,2.966172
3.84,2.96624
3.85,2.9662
3.86,2.967504
3.87,2.96724
3.88,2.967628
3.89,2.968804
3.9,2.971292
3.91,2.972736
3.92,2.974036
3.93,2.974612
3.94,2.97568
3.95,2.978652
3.96,2.978676
3.97,2.97914
3.98,2.980212
3.99,2.980984
4,2.98078
4.01,2.981004
4.02,2.981784
4.03,2.982064
4.04,2.98316
4.05,2.982748
4.06,2.982812
4.07,2.98426
4.08,2.983828
4.09,2.983524
4.1,2.9829
4.11,2.981848
4.12,2.981796
4.13,2.982328
4.14,2.982256
4.15,2.983252
4.16,2.983816
4.17,2.983768
4.18,2.98206
4.19,2.982724
4.2,2.982276
4.21,2.981264
4.22,2.980044
4.23,2.978548
4.24,2.979272
4.25,2.980664
4.26,2.981676
4.27,2.982364
4.28,2.982712
4.29,2.983948
4.3,2.98404
