0.01,3.104864
0.02,3.120064
0.03,3.13536
0.04,3.150012
0.05,3.164008
0.06,3.178896
0.07,3.193916
0.08,3.207356
0.09,3.221456
0.1,3.234756
0.11,3.248184
0.12,3.260632
0.13,3.272252
0.14,3.283628
0.15,3.295524
0.16,3.30598
0.17,3.316116
0.18,3.32618
0.19,3.334936
0.2,3.3425
0.21,3.352012
0.22,3.36008
0.23,3.366564
0.24,3.373272
0.25,3.378228
0.26,3.382876
0.27,3.38604
0.28,3.38948
0.29,3.392576
0.3,3.395
0.31,3.397076
0.32,3.399376
0.33,3.400972
0.34,3.402156
0.35,3.402496
0.36,3.40114
0.37,3.399988
0.38,3.3999
0.39,3.398424
0.4,3.396668
0.41,3.393564
0.42,3.391668
0.43,3.389812
0.44,3.387164
0.45,3.383724
0.46,3.381316
0.47,3.377088
0.48,3.372828
0.49,3.367036
0.5,3.363072
0.51,3.357772
0.52,3.35344
0.53,3.3483
0.54,3.341588
0.55,3.335396
0.56,3.329512
0.57,3.32396
0.58,3.31804
0.59,3.3112
0.6,3.304236
0.61,3.297236
0.62,3.291384
0.63,3.284644
0.64,3.277472
0.65,3.27148
0.66,3.264672
0.67,3.25618
0.68,3.248448
0.69,3.241148
0.7,3.232724
0.71,3.226332
0.72,3.217428
0.73,3.20916
0.74,3.201576
0.75,3.195276
0.76,3.18656
0.77,3.178816
0.78,3.171444
0.79,3.162892
0.8,3.15524
0.81,3.148188
0.82,3.140644
0.83,3.132572
0.84,3.126828
0.85,3.121084
0.86,3.11508
0.87,3.108604
0.88,3.102636
0.89,3.096772
0.9,3.090564
0.91,3.083844
0.92,3.078388
0.93,3.071908
0.94,3.066464
0.95,3.060268
0.96,3.054896
0.97,3.048216
0.98,3.0415
0.99,3.036628
1,3.030096
1.01,3.024984
1.02,3.018112
1.03,3.011664
1.04,3.005688
1.05,2.999396
1.06,2.994004
1.07,2.988352
1.08,2.98332
1.09,2.976968
1.1,2.972564
1.11,2.968512
1.12,2.964112
1.13,2.960776
1.14,2.955192
1.15,2.95104
1.16,2.94756
1.17,2.943284
1.18,2.940692
1.19,2.93786
1.2,2.933236
1.21,2.930084
1.22,2.926028
1.23,2.923164
1.24,2.92004
1.25,2.916976
1.26,2.913736
1.27,2.911088
1.28,2.907688
1.29,2.905564
1.3,2.902884
1.31,2.900244
1.32,2.899388
1.33,2.897912
1.34,2.896856
1.35,2.896448
1.36,2.893768
1.37,2.89282
1.38,2.890624
1.39,2.88934
1.4,2.887968
1.41,2.886344
1.42,2.885464
1.43,2.882576
1.44,2.880284
1.45,2.880396
1.46,2.879684
1.47,2.879612
1.48,2.879644
1.49,2.878408
1.5,2.877888
1.51,2.877088
1.52,2.877372
1.53,2.877604
1.54,2.877076
1.55,2.87676
1.56,2.876604
1.57,2.876968
1.58,2.876956
1.59,2.877944
1.6,2.878312
1.61,2.878924
1.62,2.880556
1.63,2.881316
1.64,2.882688
1.65,2.883784
1.66,2.886192
1.67,2.8866
1.68,2.88724
1.69,2.8891
1.7,2.890924
1.71,2.89392
1.72,2.895392
1.73,2.897404
1.74,2.897684
1.75,2.900472
1.76,2.903352
1.77,2.904544
1.78,2.906228
1.79,2.908216
1.8,2.909624
1.81,2.91234
1.82,2.914488
1.83,2.915908
1.84,2.91854
1.85,2.92056
1.86,2.923264
1.87,2.926928
1.88,2.92866
1.89,2.930384
1.9,2.932676
1.91,2.934536
1.92,2.936872
1.93,2.939756
1.94,2.942856
1.95,2.945028
1.96,2.94712
1.97,2.949448
1.98,2.95072
1.99,2.953528
2,2.955288
2.01,2.957976
2.02,2.958632
2.03,2.960988
2.04,2.962368
2.05,2.964288
2.06,2.966152
2.07,2.968156
2.08,2.970996
2.09,2.973464
2.1,2.9754
