0.01,8.961612
0.02,8.918964
0.03,8.868312
0.04,8.811772
0.05,8.746228
0.06,8.66944
0.07,8.581232
0.08,8.479704
0.09,8.359384
0.1,8.218804
0.11,8.050948
0.12,7.84684
0.13,7.598272
0.14,7.293396
0.15,6.919524
0.16,6.464748
0.17,5.925056
0.18,5.304924
0.19,4.631032
0.2,3.941788
0.21,3.289764
0.22,2.71574
0.23,2.2445
0.24,1.882548
0.25,1.621696
0.26,1.441036
0.27,1.321808
0.28,1.247056
0.29,1.20452
0.3,1.179952
0.31,1.165992
0.32,1.162004
0.33,1.165492
0.34,1.170004
0.35,1.174744
0.36,1.18224
